Month,Count
07.04.2017,26.462542427432133
10.04.2017,17.11049074787656
11.04.2017,16.31837717341058
12.04.2017,18.26273617789962
13.04.2017,19.843568876461276
20.04.2017,16.188093386159075
21.04.2017,17.473624106788254
23.04.2017,24.552333747588754
24.04.2017,24.140531339954403
25.04.2017,28.034107517391224
26.04.2017,28.53575280811504
27.04.2017,20.946958552880545
28.04.2017,20.898961536720876
29.04.2017,20.004249850955617
30.04.2017,30.466178884051764
03.05.2017,19.7935000286228
04.05.2017,28.261162923652524
05.05.2017,20.92865607794679
06.05.2017,21.228126366023712
07.05.2017,17.77760953296682
09.05.2017,20.94337147348491
10.05.2017,28.56566286804536
11.05.2017,57.46355568331396
15.05.2017,21.41237232862977
16.05.2017,24.63532305646236
17.05.2017,23.56857305012348
18.05.2017,21.8364085785716
19.05.2017,19.981509550811744
20.05.2017,18.94573394096232
21.05.2017,21.25953724059584
22.05.2017,20.734251650568233
23.05.2017,21.6090646167814
25.05.2017,32.39803714794048
26.05.2017,48.19876092665969
28.05.2017,67.00964563526826
29.05.2017,67.35131453413457
01.06.2017,37.42131480079442
04.06.2017,40.00830206224644
16.06.2017,41.89020658652826
17.06.2017,29.9959299241955
18.06.2017,26.658593978337787
19.06.2017,26.265401271212752
20.06.2017,34.22845989757125
22.06.2017,28.712342427777983
23.06.2017,25.1416528932047
26.06.2017,44.758286048901134
27.06.2017,36.46668232067482
29.06.2017,32.05659065902243
30.06.2017,45.4229617393133
01.07.2017,51.87253282721674
02.07.2017,62.615113994654685
03.07.2017,65.32862414166691
05.07.2017,38.3488256552627
06.07.2017,47.60821689425075
07.07.2017,43.80515798510624
09.07.2017,45.57076668828971
10.07.2017,65.9947727413788
11.07.2017,78.9676943425478
12.07.2017,89.30143717200401
13.07.2017,45.44227614186781
14.07.2017,57.06426188621018
15.07.2017,72.69269220424732
16.07.2017,67.19692031390429
17.07.2017,45.97002034919447
18.07.2017,41.70289923959605
19.07.2017,35.12663752969598
20.07.2017,40.850898598894915
21.07.2017,27.694668369173257
23.07.2017,25.92697443382128
25.07.2017,31.12932190591617
26.07.2017,23.508130527247136
27.07.2017,24.030359035129027
28.07.2017,22.979045482712905
31.07.2017,51.31304568626465
02.08.2017,37.06740134810161
08.08.2017,37.85155996531021
09.08.2017,61.55664132068122
10.08.2017,54.700086725112065
11.08.2017,52.05332053848314
12.08.2017,49.01361905847939
13.08.2017,47.68019774933222
14.08.2017,39.57314504980016
16.08.2017,32.611259642907825
17.08.2017,34.90930643408667
18.08.2017,40.00583086361989
21.08.2017,74.94041921950954
22.08.2017,45.19159343813287
24.08.2017,74.83228945669222
25.08.2017,49.57479430281099
26.08.2017,40.0499888891839
28.08.2017,34.83000904874055
29.08.2017,58.51429067518325
31.08.2017,31.745739773230596
03.09.2017,24.28853095067764
07.09.2017,73.82003100034801
08.09.2017,58.29880122681266
13.09.2017,18.82262427628564
16.09.2017,21.319543784293963
17.09.2017,16.538138480937114
30.09.2017,14.619447800131926
01.10.2017,18.309528031678873
06.10.2017,16.059944700107252
11.10.2017,51.37969213984331
12.10.2017,35.416831809591265
20.10.2017,22.00483475853433
23.10.2017,35.40513809356228
24.10.2017,29.49681199871271
25.10.2017,40.27321260176329
27.10.2017,19.200307052288395
28.10.2017,19.60328046656036
30.10.2017,20.025688928897456
31.10.2017,29.860925406536346
01.11.2017,36.905476319992786
02.11.2017,25.254063741172903
03.11.2017,20.790946765907982
04.11.2017,22.695572398281104
05.11.2017,25.716382420337695
09.11.2017,21.039742318677256
10.11.2017,26.961166930871304
12.11.2017,35.45253557409455
13.11.2017,24.928939790976763
14.11.2017,20.387999128200082
17.11.2017,27.721501334210277
19.11.2017,19.700694511080762
24.11.2017,25.29562007469984
26.11.2017,23.15078652032988
02.12.2017,58.33260715959408
03.12.2017,59.46481965783568
04.12.2017,53.83972858763443
05.12.2017,42.28721189320519
06.12.2017,41.91336947183693
07.12.2017,74.3858972206489
08.12.2017,55.80170334285857
09.12.2017,38.143098378122986
10.12.2017,48.30789373636683
17.12.2017,43.37095867821551
18.12.2017,56.12993090610937
19.12.2017,38.9509905909173
20.12.2017,62.58096600734595
21.12.2017,39.52524682580175
24.12.2017,30.13248955781763
25.12.2017,36.303360651042894
26.12.2017,30.044729901398846
28.12.2017,39.11653918372622
01.01.2018,54.35617174905302
02.01.2018,50.45291711429952
03.01.2018,48.19793908254939
04.01.2018,50.10833479625957
05.01.2018,72.08644272810936
06.01.2018,97.62408172398122
07.01.2018,69.24817315824116
08.01.2018,82.59888516778992
09.01.2018,52.40863108071872
10.01.2018,47.89527385040878
11.01.2018,35.76788960862123
12.01.2018,43.09172896485173
13.01.2018,40.84112376115888
14.01.2018,43.55031297570938
15.01.2018,40.84460522669782
16.01.2018,36.616709328503255
17.01.2018,31.442229209988923
19.01.2018,31.178438442472913
20.01.2018,77.63736703901641
21.01.2018,40.547625053552984
26.01.2018,47.563583243353364
27.01.2018,43.85016434335691
28.01.2018,82.55880926545555
29.01.2018,62.13564320677531
31.01.2018,121.68672194510569
01.02.2018,90.66423376076712
03.02.2018,58.94880697248147
04.02.2018,61.349008764655395
07.02.2018,43.97174789694527
08.02.2018,56.10100189084853
09.02.2018,49.846607384881054
10.02.2018,70.68493295408915
11.02.2018,76.64328018958521
12.02.2018,105.62005467686437
13.02.2018,70.56877843915322
14.02.2018,56.804000610482156
15.02.2018,59.89181751063848
16.02.2018,57.95602961588219
17.02.2018,47.393150429543155
18.02.2018,46.6303235498774
21.02.2018,70.46385127933279
22.02.2018,131.04185941089773
25.02.2018,79.27124740961678
26.02.2018,95.20371100717406
28.02.2018,131.59742408580374
03.03.2018,96.73946975898438
04.03.2018,151.57683646087594
09.03.2018,42.95201370916637
12.03.2018,94.76848251499473
14.03.2018,75.28462529159742
15.03.2018,92.34815240537517
16.03.2018,141.02656322799015
17.03.2018,134.97105948657764
23.03.2018,54.14025034012474
25.03.2018,86.08466516971984
26.03.2018,116.16433232570883
10.04.2018,143.5720966332295
20.04.2018,138.6953979479287
22.04.2018,192.04068947843308
29.04.2018,207.5875611523575
04.05.2018,164.40542885405193
11.05.2018,180.88135575330492
12.05.2018,139.8149116423206
13.05.2018,101.59429880047323
20.05.2018,107.20466539871943
21.05.2018,127.93431412759993
22.05.2018,149.39532298723077
23.05.2018,138.07700080211228
24.05.2018,82.29623427652402
03.06.2018,118.9076599977558
04.06.2018,83.66225292043333
05.06.2018,80.20084826555917
06.06.2018,103.91377853341429
07.06.2018,90.26396030119457
08.06.2018,128.984900614548
09.06.2018,148.8569874489771
10.06.2018,162.66034320558813
11.06.2018,170.705262510566
18.06.2018,100.08531338151082
20.06.2018,71.62717781209555
22.06.2018,39.79600200907056
27.06.2018,111.21842572079005
29.06.2018,52.62003273021087
02.07.2018,40.47426543512782
05.07.2018,120.57499742968182
06.07.2018,101.64062909153819
14.07.2018,89.5667934675457
15.07.2018,84.50090653605307
16.07.2018,52.08248452465522
17.07.2018,44.700537166726946
24.07.2018,21.218384647748174
01.08.2018,58.762313907536836
02.08.2018,60.81752049914042
03.09.2018,96.33896773985644
05.09.2018,88.44296771546593
06.09.2018,95.33947667819174
09.09.2018,144.20733236312054
15.09.2018,80.73213761389552
16.09.2018,104.25369789335969
17.09.2018,121.46708515181655
20.09.2018,108.00262859325483
23.09.2018,118.16041150631878
25.09.2018,110.40722675169114
26.09.2018,57.45567222759964
28.09.2018,43.93390008778356
29.09.2018,93.2783866255152
30.09.2018,82.77433967786868
13.10.2018,105.51604680325262
14.10.2018,113.40932242788507
15.10.2018,83.91899101043354
25.10.2018,44.66862976728105
28.10.2018,87.92408782191687
29.10.2018,70.81559365254957
30.10.2018,86.75364252454321
31.10.2018,69.73047044157101
01.11.2018,74.64202123045061
02.11.2018,130.30622860424776
04.11.2018,49.83091567682167
05.11.2018,52.24532930487308
08.11.2018,92.97812316670785
09.11.2018,96.0648930047642
10.11.2018,116.76938150686048
11.11.2018,102.72518227639061
12.11.2018,129.78460507196624
14.11.2018,114.40599865149488
15.11.2018,107.51550349414944
16.11.2018,90.164360986824
17.11.2018,78.9477989494684
18.11.2018,69.24169002304728
19.11.2018,86.10183892880485
20.11.2018,70.60001393405403
21.11.2018,54.944998676334976
01.12.2018,36.00351796871666
05.12.2018,106.32838243881017
07.12.2018,65.23141203428723
15.12.2018,191.96178437947432
18.12.2018,84.15475334479633
22.12.2018,199.71005473314557
25.12.2018,104.07369789053998
05.01.2019,60.25316288012085
06.01.2019,50.79695724973887
11.01.2019,110.42527918959732
13.01.2019,170.11928970050107
17.01.2019,76.70053723096787
07.02.2019,172.64827055391817
05.03.2019,34.37777413190928
03.05.2019,111.81690893214112
01.06.2019,68.31332254452295
07.06.2019,271.78883251927743
05.07.2019,128.23526897901218
15.07.2019,86.81000414722233
13.10.2019,100.69405563657637
11.11.2019,118.84112579908096
08.12.2019,143.94150962080752
09.12.2019,102.28579651590732
10.12.2019,173.12351018214213
15.12.2019,105.34363895521872
16.12.2019,164.23198690196605
30.12.2019,168.14171181362954
03.01.2020,106.04798866804703
04.01.2020,117.92067655619383
05.01.2020,163.27064258844422
07.01.2020,74.1605749598566
08.01.2020,109.72181977605601
09.01.2020,152.19543135889103
11.01.2020,98.17568322997776
12.01.2020,77.83403179194065
13.01.2020,72.3409212901113
14.01.2020,82.51494323068685
15.01.2020,114.15678433034681
16.01.2020,123.915443600674
17.01.2020,120.66102417023166
18.01.2020,118.77545632911875
